date,Region,District,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price
3/15/2023,Hiraan,Belet Weyne,Beletweyne,4.73582983,45.20360947,cereals and tubers,Maize (white),KG,aggregate,Retail,SOS,18953.85
3/15/2023,Hiraan,Belet Weyne,Beletweyne,4.73582983,45.20360947,cereals and tubers,Pasta,KG,aggregate,Retail,SOS,28000
3/15/2023,Hiraan,Belet Weyne,Beletweyne,4.73582983,45.20360947,cereals and tubers,Rice (imported),KG,aggregate,Retail,SOS,16800
3/15/2023,Hiraan,Belet Weyne,Beletweyne,4.73582983,45.20360947,cereals and tubers,Sorghum (red),KG,aggregate,Retail,SOS,15507.69
3/15/2023,Hiraan,Belet Weyne,Beletweyne,4.73582983,45.20360947,cereals and tubers,Sorghum (white),KG,aggregate,Retail,SOS,14000
3/15/2023,Hiraan,Belet Weyne,Beletweyne,4.73582983,45.20360947,cereals and tubers,Wheat flour (imported),KG,aggregate,Retail,SOS,21107.69
3/15/2023,Hiraan,Belet Weyne,Beletweyne,4.73582983,45.20360947,milk and dairy,Milk (camel),L,aggregate,Retail,SOS,67200
3/15/2023,Hiraan,Belet Weyne,Beletweyne,4.73582983,45.20360947,miscellaneous food,Sugar (white),KG,aggregate,Retail,SOS,21796.92
3/15/2023,Hiraan,Belet Weyne,Beletweyne,4.73582983,45.20360947,non-food,Exchange rate,USD/LCU,aggregate,Retail,SOS,28000
3/15/2023,Hiraan,Belet Weyne,Beletweyne,4.73582983,45.20360947,non-food,Fuel (diesel),L,aggregate,Retail,SOS,25953.85
3/15/2023,Hiraan,Bulo Burto,Buloburto,3.851941109,45.56511688,cereals and tubers,Maize (white),KG,aggregate,Retail,SOS,14000
3/15/2023,Hiraan,Bulo Burto,Buloburto,3.851941109,45.56511688,cereals and tubers,Pasta,KG,aggregate,Retail,SOS,28000
3/15/2023,Hiraan,Bulo Burto,Buloburto,3.851941109,45.56511688,cereals and tubers,Rice (imported),KG,aggregate,Retail,SOS,22400
3/15/2023,Hiraan,Bulo Burto,Buloburto,3.851941109,45.56511688,cereals and tubers,Sorghum (red),KG,aggregate,Retail,SOS,11200
3/15/2023,Hiraan,Bulo Burto,Buloburto,3.851941109,45.56511688,cereals and tubers,Sorghum (white),KG,aggregate,Retail,SOS,16800
3/15/2023,Hiraan,Bulo Burto,Buloburto,3.851941109,45.56511688,cereals and tubers,Wheat flour (imported),KG,aggregate,Retail,SOS,22400
3/15/2023,Hiraan,Bulo Burto,Buloburto,3.851941109,45.56511688,milk and dairy,Milk (camel),L,aggregate,Retail,SOS,42000
3/15/2023,Hiraan,Bulo Burto,Buloburto,3.851941109,45.56511688,miscellaneous food,Sugar (white),KG,aggregate,Retail,SOS,36400
3/15/2023,Hiraan,Bulo Burto,Buloburto,3.851941109,45.56511688,non-food,Exchange rate,USD/LCU,aggregate,Retail,SOS,28000
3/15/2023,Hiraan,Bulo Burto,Buloburto,3.851941109,45.56511688,non-food,Fuel (diesel),L,aggregate,Retail,SOS,33600
3/15/2023,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,cereals and tubers,Maize (white),KG,aggregate,Retail,SOS,12500
3/15/2023,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,cereals and tubers,Pasta,KG,aggregate,Retail,SOS,15000
3/15/2023,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,cereals and tubers,Rice (imported),KG,aggregate,Retail,SOS,15000
3/15/2023,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,cereals and tubers,Sorghum (red),KG,aggregate,Retail,SOS,17500
3/15/2023,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,cereals and tubers,Sorghum (white),KG,aggregate,Retail,SOS,18750
3/15/2023,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,cereals and tubers,Wheat flour (imported),KG,aggregate,Retail,SOS,25000
3/15/2023,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,milk and dairy,Milk (camel),L,aggregate,Retail,SOS,42500
3/15/2023,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,miscellaneous food,Sugar (white),KG,aggregate,Retail,SOS,12644.23
3/15/2023,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,non-food,Exchange rate,USD/LCU,aggregate,Retail,SOS,25000
3/15/2023,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,non-food,Fuel (diesel),L,aggregate,Retail,SOS,23173.08
3/15/2023,Nugaal,Eyl,Eyl,7.979410172,49.81772995,cereals and tubers,Maize (white),KG,aggregate,Retail,SOS,61546.15
3/15/2023,Nugaal,Eyl,Eyl,7.979410172,49.81772995,cereals and tubers,Pasta,KG,aggregate,Retail,SOS,52580.77
3/15/2023,Nugaal,Eyl,Eyl,7.979410172,49.81772995,cereals and tubers,Rice (imported),KG,aggregate,Retail,SOS,40869.23
3/15/2023,Nugaal,Eyl,Eyl,7.979410172,49.81772995,cereals and tubers,Sorghum (red),KG,aggregate,Retail,SOS,43292.3
3/15/2023,Nugaal,Eyl,Eyl,7.979410172,49.81772995,cereals and tubers,Sorghum (white),KG,aggregate,Retail,SOS,43776.92
3/15/2023,Nugaal,Eyl,Eyl,7.979410172,49.81772995,cereals and tubers,Wheat flour (imported),KG,aggregate,Retail,SOS,42807.69
3/15/2023,Nugaal,Eyl,Eyl,7.979410172,49.81772995,milk and dairy,Milk (camel),L,aggregate,Retail,SOS,87230.77
3/15/2023,Nugaal,Eyl,Eyl,7.979410172,49.81772995,miscellaneous food,Sugar (white),KG,aggregate,Retail,SOS,44746.15
3/15/2023,Nugaal,Eyl,Eyl,7.979410172,49.81772995,non-food,Exchange rate,USD/LCU,aggregate,Retail,SOS,42000
3/15/2023,Nugaal,Eyl,Eyl,7.979410172,49.81772995,non-food,Fuel (diesel),L,aggregate,Retail,SOS,47896.15
3/15/2023,Nugaal,Garoowe,Garowe,8.4,48.48,cereals and tubers,Maize (white),KG,aggregate,Retail,SOS,74630.77
3/15/2023,Nugaal,Garoowe,Garowe,8.4,48.48,cereals and tubers,Pasta,KG,aggregate,Retail,SOS,47653.85
3/15/2023,Nugaal,Garoowe,Garowe,8.4,48.48,cereals and tubers,Rice (imported),KG,aggregate,Retail,SOS,36782.31
3/15/2023,Nugaal,Garoowe,Garowe,8.4,48.48,cereals and tubers,Sorghum (red),KG,aggregate,Retail,SOS,49269.23
3/15/2023,Nugaal,Garoowe,Garowe,8.4,48.48,cereals and tubers,Sorghum (white),KG,aggregate,Retail,SOS,48623.07
3/15/2023,Nugaal,Garoowe,Garowe,8.4,48.48,cereals and tubers,Wheat flour (imported),KG,aggregate,Retail,SOS,43776.93
3/15/2023,Nugaal,Garoowe,Garowe,8.4,48.48,milk and dairy,Milk (camel),L,aggregate,Retail,SOS,76165.38
3/15/2023,Nugaal,Garoowe,Garowe,8.4,48.48,miscellaneous food,Sugar (white),KG,aggregate,Retail,SOS,45957.69
3/15/2023,Nugaal,Garoowe,Garowe,8.4,48.48,non-food,Fuel (diesel),L,aggregate,Retail,SOS,36669.23
3/15/2023,Sanaag,Ceerigaabo,Ceerigaabo,10.621822,47.36813,cereals and tubers,Maize (white),KG,aggregate,Retail,SLS,6000
3/15/2023,Sanaag,Ceerigaabo,Ceerigaabo,10.621822,47.36813,cereals and tubers,Pasta,KG,aggregate,Retail,SLS,8500
3/15/2023,Sanaag,Ceerigaabo,Ceerigaabo,10.621822,47.36813,cereals and tubers,Rice (imported),KG,aggregate,Retail,SLS,7038.46
3/15/2023,Sanaag,Ceerigaabo,Ceerigaabo,10.621822,47.36813,cereals and tubers,Sorghum (red),KG,aggregate,Retail,SLS,5900
3/15/2023,Sanaag,Ceerigaabo,Ceerigaabo,10.621822,47.36813,cereals and tubers,Sorghum (white),KG,aggregate,Retail,SLS,5800
3/15/2023,Sanaag,Ceerigaabo,Ceerigaabo,10.621822,47.36813,cereals and tubers,Wheat flour (imported),KG,aggregate,Retail,SLS,7500
3/15/2023,Sanaag,Ceerigaabo,Ceerigaabo,10.621822,47.36813,milk and dairy,Milk (camel),L,aggregate,Retail,SLS,9192.31
3/15/2023,Sanaag,Ceerigaabo,Ceerigaabo,10.621822,47.36813,miscellaneous food,Sugar (white),KG,aggregate,Retail,SLS,8000
3/15/2023,Sanaag,Ceerigaabo,Ceerigaabo,10.621822,47.36813,non-food,Fuel (diesel),L,aggregate,Retail,SLS,10065.38
3/15/2023,Shabelle Dhexe,Balcad,Balcad,2.359260082,45.38964081,cereals and tubers,Maize (white),KG,aggregate,Retail,SOS,19600
3/15/2023,Shabelle Dhexe,Balcad,Balcad,2.359260082,45.38964081,cereals and tubers,Pasta,KG,aggregate,Retail,SOS,28000
3/15/2023,Shabelle Dhexe,Balcad,Balcad,2.359260082,45.38964081,cereals and tubers,Rice (imported),KG,aggregate,Retail,SOS,20138.46
3/15/2023,Shabelle Dhexe,Balcad,Balcad,2.359260082,45.38964081,cereals and tubers,Sorghum (red),KG,aggregate,Retail,SOS,18092.31
3/15/2023,Shabelle Dhexe,Balcad,Balcad,2.359260082,45.38964081,cereals and tubers,Sorghum (white),KG,aggregate,Retail,SOS,20892.31
3/15/2023,Shabelle Dhexe,Balcad,Balcad,2.359260082,45.38964081,cereals and tubers,Wheat flour (imported),KG,aggregate,Retail,SOS,23476.92
3/15/2023,Shabelle Dhexe,Balcad,Balcad,2.359260082,45.38964081,milk and dairy,Milk (camel),L,aggregate,Retail,SOS,34461.54
3/15/2023,Shabelle Dhexe,Balcad,Balcad,2.359260082,45.38964081,miscellaneous food,Sugar (white),KG,aggregate,Retail,SOS,27461.54
3/15/2023,Shabelle Dhexe,Balcad,Balcad,2.359260082,45.38964081,non-food,Fuel (diesel),L,aggregate,Retail,SOS,30584.61
3/15/2023,Togdheer,Burco,Burco,9.52749,45.537472,cereals and tubers,Maize (white),KG,aggregate,Retail,SLS,6500
3/15/2023,Togdheer,Burco,Burco,9.52749,45.537472,cereals and tubers,Pasta,KG,aggregate,Retail,SLS,9000
3/15/2023,Togdheer,Burco,Burco,9.52749,45.537472,cereals and tubers,Rice (imported),KG,aggregate,Retail,SLS,7000
3/15/2023,Togdheer,Burco,Burco,9.52749,45.537472,cereals and tubers,Sorghum (red),KG,aggregate,Retail,SLS,5800
3/15/2023,Togdheer,Burco,Burco,9.52749,45.537472,cereals and tubers,Sorghum (white),KG,aggregate,Retail,SLS,6000
3/15/2023,Togdheer,Burco,Burco,9.52749,45.537472,cereals and tubers,Wheat flour (imported),KG,aggregate,Retail,SLS,7500
3/15/2023,Togdheer,Burco,Burco,9.52749,45.537472,milk and dairy,Milk (camel),L,aggregate,Retail,SLS,14000
3/15/2023,Togdheer,Burco,Burco,9.52749,45.537472,miscellaneous food,Sugar (white),KG,aggregate,Retail,SLS,8000
3/15/2023,Togdheer,Burco,Burco,9.52749,45.537472,non-food,Fuel (diesel),L,aggregate,Retail,SLS,9096.15
3/15/2023,Woqooyi Galbeed,Hargeysa,Hargeysa,9.559749603,44.06678009,cereals and tubers,Maize (white),KG,aggregate,Retail,SLS,6800
3/15/2023,Woqooyi Galbeed,Hargeysa,Hargeysa,9.559749603,44.06678009,cereals and tubers,Pasta,KG,aggregate,Retail,SLS,9000
3/15/2023,Woqooyi Galbeed,Hargeysa,Hargeysa,9.559749603,44.06678009,cereals and tubers,Rice (imported),KG,aggregate,Retail,SLS,7038.46
3/15/2023,Woqooyi Galbeed,Hargeysa,Hargeysa,9.559749603,44.06678009,cereals and tubers,Sorghum (red),KG,aggregate,Retail,SLS,5500
3/15/2023,Woqooyi Galbeed,Hargeysa,Hargeysa,9.559749603,44.06678009,cereals and tubers,Sorghum (white),KG,aggregate,Retail,SLS,6500
3/15/2023,Woqooyi Galbeed,Hargeysa,Hargeysa,9.559749603,44.06678009,cereals and tubers,Wheat flour (imported),KG,aggregate,Retail,SLS,7500
3/15/2023,Woqooyi Galbeed,Hargeysa,Hargeysa,9.559749603,44.06678009,milk and dairy,Milk (camel),L,aggregate,Retail,SLS,14192.31
3/15/2023,Woqooyi Galbeed,Hargeysa,Hargeysa,9.559749603,44.06678009,miscellaneous food,Sugar (white),KG,aggregate,Retail,SLS,8000
3/15/2023,Woqooyi Galbeed,Hargeysa,Hargeysa,9.559749603,44.06678009,non-food,Exchange rate,USD/LCU,aggregate,Retail,SLS,8570
3/15/2023,Woqooyi Galbeed,Hargeysa,Hargeysa,9.559749603,44.06678009,non-food,Fuel (diesel),L,aggregate,Retail,SLS,9096.15
4/15/2023,Awdal,Borama,Borama,9.938690186,43.18392181,cereals and tubers,Maize (white),KG,aggregate,Retail,SLS,6500
4/15/2023,Awdal,Borama,Borama,9.938690186,43.18392181,cereals and tubers,Pasta,KG,aggregate,Retail,SLS,10000
4/15/2023,Awdal,Borama,Borama,9.938690186,43.18392181,cereals and tubers,Rice (imported),KG,aggregate,Retail,SLS,7200
4/15/2023,Awdal,Borama,Borama,9.938690186,43.18392181,cereals and tubers,Sorghum (red),KG,aggregate,Retail,SLS,6400
4/15/2023,Awdal,Borama,Borama,9.938690186,43.18392181,cereals and tubers,Sorghum (white),KG,aggregate,Retail,SLS,6500
4/15/2023,Awdal,Borama,Borama,9.938690186,43.18392181,cereals and tubers,Wheat flour (imported),KG,aggregate,Retail,SLS,7600
4/15/2023,Awdal,Borama,Borama,9.938690186,43.18392181,milk and dairy,Milk (camel),L,aggregate,Retail,SLS,11066.67
4/15/2023,Awdal,Borama,Borama,9.938690186,43.18392181,miscellaneous food,Sugar (white),KG,aggregate,Retail,SLS,8100
4/15/2023,Awdal,Borama,Borama,9.938690186,43.18392181,non-food,Exchange rate,USD/LCU,aggregate,Retail,SLS,8598
4/15/2023,Awdal,Borama,Borama,9.938690186,43.18392181,non-food,Fuel (diesel),L,aggregate,Retail,SLS,7880
4/15/2023,Bari,Bossaso,Bossaso,11.26,49.18,cereals and tubers,Maize (white),KG,aggregate,Retail,SOS,49700
4/15/2023,Bari,Bossaso,Bossaso,11.26,49.18,cereals and tubers,Pasta,KG,aggregate,Retail,SOS,42000
4/15/2023,Bari,Bossaso,Bossaso,11.26,49.18,cereals and tubers,Rice (imported),KG,aggregate,Retail,SOS,27160
4/15/2023,Bari,Bossaso,Bossaso,11.26,49.18,cereals and tubers,Sorghum (red),KG,aggregate,Retail,SOS,52920
4/15/2023,Bari,Bossaso,Bossaso,11.26,49.18,cereals and tubers,Sorghum (white),KG,aggregate,Retail,SOS,54880
4/15/2023,Bari,Bossaso,Bossaso,11.26,49.18,cereals and tubers,Wheat flour (imported),KG,aggregate,Retail,SOS,31500
4/15/2023,Bari,Bossaso,Bossaso,11.26,49.18,milk and dairy,Milk (camel),L,aggregate,Retail,SOS,57400
4/15/2023,Bari,Bossaso,Bossaso,11.26,49.18,miscellaneous food,Sugar (white),KG,aggregate,Retail,SOS,42000
4/15/2023,Bari,Bossaso,Bossaso,11.26,49.18,non-food,Exchange rate,USD/LCU,aggregate,Retail,SOS,42133.33
4/15/2023,Bari,Bossaso,Bossaso,11.26,49.18,non-food,Fuel (diesel),L,aggregate,Retail,SOS,34580
4/15/2023,Bari,Qardho,Qardho,9.50307,49.088261,cereals and tubers,Maize (white),KG,aggregate,Retail,SOS,46200
4/15/2023,Bari,Qardho,Qardho,9.50307,49.088261,cereals and tubers,Pasta,KG,aggregate,Retail,SOS,45220
4/15/2023,Bari,Qardho,Qardho,9.50307,49.088261,cereals and tubers,Rice (imported),KG,aggregate,Retail,SOS,31220
4/15/2023,Bari,Qardho,Qardho,9.50307,49.088261,cereals and tubers,Sorghum (red),KG,aggregate,Retail,SOS,42840
4/15/2023,Bari,Qardho,Qardho,9.50307,49.088261,cereals and tubers,Sorghum (white),KG,aggregate,Retail,SOS,48720
4/15/2023,Bari,Qardho,Qardho,9.50307,49.088261,cereals and tubers,Wheat flour (imported),KG,aggregate,Retail,SOS,38360
4/15/2023,Bari,Qardho,Qardho,9.50307,49.088261,milk and dairy,Milk (camel),L,aggregate,Retail,SOS,50960
4/15/2023,Bari,Qardho,Qardho,9.50307,49.088261,miscellaneous food,Sugar (white),KG,aggregate,Retail,SOS,50120
4/15/2023,Bari,Qardho,Qardho,9.50307,49.088261,non-food,Exchange rate,USD/LCU,aggregate,Retail,SOS,42133.33
4/15/2023,Bari,Qardho,Qardho,9.50307,49.088261,non-food,Fuel (diesel),L,aggregate,Retail,SOS,37170
4/15/2023,Bay,Baydhaba,Baidoa,3.117180109,43.64690018,cereals and tubers,Maize (white),KG,aggregate,Retail,SOS,18363.33
4/15/2023,Bay,Baydhaba,Baidoa,3.117180109,43.64690018,cereals and tubers,Pasta,KG,aggregate,Retail,SOS,26233.33
4/15/2023,Bay,Baydhaba,Baidoa,3.117180109,43.64690018,cereals and tubers,Rice (imported),KG,aggregate,Retail,SOS,16527
4/15/2023,Bay,Baydhaba,Baidoa,3.117180109,43.64690018,cereals and tubers,Sorghum (red),KG,aggregate,Retail,SOS,8892.67
4/15/2023,Bay,Baydhaba,Baidoa,3.117180109,43.64690018,cereals and tubers,Sorghum (white),KG,aggregate,Retail,SOS,14218.33
4/15/2023,Bay,Baydhaba,Baidoa,3.117180109,43.64690018,cereals and tubers,Wheat flour (imported),KG,aggregate,Retail,SOS,19412.67
4/15/2023,Bay,Baydhaba,Baidoa,3.117180109,43.64690018,milk and dairy,Milk (camel),L,aggregate,Retail,SOS,38450.33
4/15/2023,Bay,Baydhaba,Baidoa,3.117180109,43.64690018,miscellaneous food,Sugar (white),KG,aggregate,Retail,SOS,22341
4/15/2023,Bay,Baydhaba,Baidoa,3.117180109,43.64690018,non-food,Exchange rate,USD/LCU,aggregate,Retail,SOS,26233.33
4/15/2023,Bay,Baydhaba,Baidoa,3.117180109,43.64690018,non-food,Fuel (diesel),L,aggregate,Retail,SOS,29119
4/15/2023,Gedo,Doolow,Doolow,4.163579941,42.07617188,cereals and tubers,Maize (white),KG,aggregate,Retail,SOS,32400
4/15/2023,Gedo,Doolow,Doolow,4.163579941,42.07617188,cereals and tubers,Pasta,KG,aggregate,Retail,SOS,25650
4/15/2023,Gedo,Doolow,Doolow,4.163579941,42.07617188,cereals and tubers,Rice (imported),KG,aggregate,Retail,SOS,27000
4/15/2023,Gedo,Doolow,Doolow,4.163579941,42.07617188,cereals and tubers,Sorghum (red),KG,aggregate,Retail,SOS,29700
4/15/2023,Gedo,Doolow,Doolow,4.163579941,42.07617188,cereals and tubers,Wheat flour (imported),KG,aggregate,Retail,SOS,27000
4/15/2023,Gedo,Doolow,Doolow,4.163579941,42.07617188,milk and dairy,Milk (camel),L,aggregate,Retail,SOS,40500
4/15/2023,Gedo,Doolow,Doolow,4.163579941,42.07617188,miscellaneous food,Sugar (white),KG,aggregate,Retail,SOS,29700
4/15/2023,Gedo,Doolow,Doolow,4.163579941,42.07617188,non-food,Exchange rate,USD/LCU,aggregate,Retail,SOS,27000
4/15/2023,Gedo,Doolow,Doolow,4.163579941,42.07617188,non-food,Fuel (diesel),L,aggregate,Retail,SOS,35100
4/15/2023,Hiraan,Belet Weyne,Beletweyne,4.73582983,45.20360947,cereals and tubers,Maize (white),KG,aggregate,Retail,SOS,16370.67
4/15/2023,Hiraan,Belet Weyne,Beletweyne,4.73582983,45.20360947,cereals and tubers,Pasta,KG,aggregate,Retail,SOS,28000
4/15/2023,Hiraan,Belet Weyne,Beletweyne,4.73582983,45.20360947,cereals and tubers,Rice (imported),KG,aggregate,Retail,SOS,19740
4/15/2023,Hiraan,Belet Weyne,Beletweyne,4.73582983,45.20360947,cereals and tubers,Sorghum (red),KG,aggregate,Retail,SOS,14000
4/15/2023,Hiraan,Belet Weyne,Beletweyne,4.73582983,45.20360947,cereals and tubers,Sorghum (white),KG,aggregate,Retail,SOS,16286.67
4/15/2023,Hiraan,Belet Weyne,Beletweyne,4.73582983,45.20360947,cereals and tubers,Wheat flour (imported),KG,aggregate,Retail,SOS,21560
4/15/2023,Hiraan,Belet Weyne,Beletweyne,4.73582983,45.20360947,milk and dairy,Milk (camel),L,aggregate,Retail,SOS,63280
4/15/2023,Hiraan,Belet Weyne,Beletweyne,4.73582983,45.20360947,miscellaneous food,Sugar (white),KG,aggregate,Retail,SOS,24360
4/15/2023,Hiraan,Belet Weyne,Beletweyne,4.73582983,45.20360947,non-food,Exchange rate,USD/LCU,aggregate,Retail,SOS,28000
4/15/2023,Hiraan,Belet Weyne,Beletweyne,4.73582983,45.20360947,non-food,Fuel (diesel),L,aggregate,Retail,SOS,25200
4/15/2023,Hiraan,Bulo Burto,Buloburto,3.851941109,45.56511688,cereals and tubers,Maize (white),KG,aggregate,Retail,SOS,12366.67
4/15/2023,Hiraan,Bulo Burto,Buloburto,3.851941109,45.56511688,cereals and tubers,Pasta,KG,aggregate,Retail,SOS,28653.33
4/15/2023,Hiraan,Bulo Burto,Buloburto,3.851941109,45.56511688,cereals and tubers,Rice (imported),KG,aggregate,Retail,SOS,24360
4/15/2023,Hiraan,Bulo Burto,Buloburto,3.851941109,45.56511688,cereals and tubers,Sorghum (red),KG,aggregate,Retail,SOS,9240
4/15/2023,Hiraan,Bulo Burto,Buloburto,3.851941109,45.56511688,cereals and tubers,Sorghum (white),KG,aggregate,Retail,SOS,15493.33
4/15/2023,Hiraan,Bulo Burto,Buloburto,3.851941109,45.56511688,cereals and tubers,Wheat flour (imported),KG,aggregate,Retail,SOS,25013.33
4/15/2023,Hiraan,Bulo Burto,Buloburto,3.851941109,45.56511688,milk and dairy,Milk (camel),L,aggregate,Retail,SOS,41346.67
4/15/2023,Hiraan,Bulo Burto,Buloburto,3.851941109,45.56511688,miscellaneous food,Sugar (white),KG,aggregate,Retail,SOS,39666.67
4/15/2023,Hiraan,Bulo Burto,Buloburto,3.851941109,45.56511688,non-food,Exchange rate,USD/LCU,aggregate,Retail,SOS,28000
4/15/2023,Hiraan,Bulo Burto,Buloburto,3.851941109,45.56511688,non-food,Fuel (diesel),L,aggregate,Retail,SOS,32946.67
4/15/2023,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,cereals and tubers,Maize (white),KG,aggregate,Retail,SOS,19791.67
4/15/2023,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,cereals and tubers,Pasta,KG,aggregate,Retail,SOS,29583.33
4/15/2023,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,cereals and tubers,Rice (imported),KG,aggregate,Retail,SOS,24333.33
4/15/2023,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,cereals and tubers,Sorghum (red),KG,aggregate,Retail,SOS,20416.67
4/15/2023,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,cereals and tubers,Sorghum (white),KG,aggregate,Retail,SOS,29250
4/15/2023,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,cereals and tubers,Wheat flour (imported),KG,aggregate,Retail,SOS,27916.67
4/15/2023,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,milk and dairy,Milk (camel),L,aggregate,Retail,SOS,37833.33
4/15/2023,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,miscellaneous food,Sugar (white),KG,aggregate,Retail,SOS,13133.33
4/15/2023,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,non-food,Exchange rate,USD/LCU,aggregate,Retail,SOS,25000
4/15/2023,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,non-food,Fuel (diesel),L,aggregate,Retail,SOS,24833.33
4/15/2023,Nugaal,Eyl,Eyl,7.979410172,49.81772995,cereals and tubers,Maize (white),KG,aggregate,Retail,SOS,59360
4/15/2023,Nugaal,Eyl,Eyl,7.979410172,49.81772995,cereals and tubers,Pasta,KG,aggregate,Retail,SOS,50960
4/15/2023,Nugaal,Eyl,Eyl,7.979410172,49.81772995,cereals and tubers,Rice (imported),KG,aggregate,Retail,SOS,36120
4/15/2023,Nugaal,Eyl,Eyl,7.979410172,49.81772995,cereals and tubers,Sorghum (red),KG,aggregate,Retail,SOS,60480
4/15/2023,Nugaal,Eyl,Eyl,7.979410172,49.81772995,cereals and tubers,Sorghum (white),KG,aggregate,Retail,SOS,63000
4/15/2023,Nugaal,Eyl,Eyl,7.979410172,49.81772995,cereals and tubers,Wheat flour (imported),KG,aggregate,Retail,SOS,39340
4/15/2023,Nugaal,Eyl,Eyl,7.979410172,49.81772995,milk and dairy,Milk (camel),L,aggregate,Retail,SOS,85120
4/15/2023,Nugaal,Eyl,Eyl,7.979410172,49.81772995,miscellaneous food,Sugar (white),KG,aggregate,Retail,SOS,50400
4/15/2023,Nugaal,Eyl,Eyl,7.979410172,49.81772995,non-food,Exchange rate,USD/LCU,aggregate,Retail,SOS,42000
4/15/2023,Nugaal,Eyl,Eyl,7.979410172,49.81772995,non-food,Fuel (diesel),L,aggregate,Retail,SOS,45710
4/15/2023,Nugaal,Garoowe,Garowe,8.4,48.48,cereals and tubers,Maize (white),KG,aggregate,Retail,SOS,51940
4/15/2023,Nugaal,Garoowe,Garowe,8.4,48.48,cereals and tubers,Pasta,KG,aggregate,Retail,SOS,47880
4/15/2023,Nugaal,Garoowe,Garowe,8.4,48.48,cereals and tubers,Rice (imported),KG,aggregate,Retail,SOS,33880
4/15/2023,Nugaal,Garoowe,Garowe,8.4,48.48,cereals and tubers,Sorghum (red),KG,aggregate,Retail,SOS,51380
4/15/2023,Nugaal,Garoowe,Garowe,8.4,48.48,cereals and tubers,Sorghum (white),KG,aggregate,Retail,SOS,53900
4/15/2023,Nugaal,Garoowe,Garowe,8.4,48.48,cereals and tubers,Wheat flour (imported),KG,aggregate,Retail,SOS,33600
4/15/2023,Nugaal,Garoowe,Garowe,8.4,48.48,milk and dairy,Milk (camel),L,aggregate,Retail,SOS,74620
4/15/2023,Nugaal,Garoowe,Garowe,8.4,48.48,miscellaneous food,Sugar (white),KG,aggregate,Retail,SOS,42980
4/15/2023,Nugaal,Garoowe,Garowe,8.4,48.48,non-food,Exchange rate,USD/LCU,aggregate,Retail,SOS,42000
4/15/2023,Nugaal,Garoowe,Garowe,8.4,48.48,non-food,Fuel (diesel),L,aggregate,Retail,SOS,37800
4/15/2023,Sanaag,Ceerigaabo,Ceerigaabo,10.621822,47.36813,cereals and tubers,Maize (white),KG,aggregate,Retail,SLS,6000
4/15/2023,Sanaag,Ceerigaabo,Ceerigaabo,10.621822,47.36813,cereals and tubers,Pasta,KG,aggregate,Retail,SLS,8500
4/15/2023,Sanaag,Ceerigaabo,Ceerigaabo,10.621822,47.36813,cereals and tubers,Rice (imported),KG,aggregate,Retail,SLS,7200
4/15/2023,Sanaag,Ceerigaabo,Ceerigaabo,10.621822,47.36813,cereals and tubers,Sorghum (red),KG,aggregate,Retail,SLS,5900
4/15/2023,Sanaag,Ceerigaabo,Ceerigaabo,10.621822,47.36813,cereals and tubers,Sorghum (white),KG,aggregate,Retail,SLS,5800
4/15/2023,Sanaag,Ceerigaabo,Ceerigaabo,10.621822,47.36813,cereals and tubers,Wheat flour (imported),KG,aggregate,Retail,SLS,7500
4/15/2023,Sanaag,Ceerigaabo,Ceerigaabo,10.621822,47.36813,milk and dairy,Milk (camel),L,aggregate,Retail,SLS,10000
4/15/2023,Sanaag,Ceerigaabo,Ceerigaabo,10.621822,47.36813,miscellaneous food,Sugar (white),KG,aggregate,Retail,SLS,8000
4/15/2023,Sanaag,Ceerigaabo,Ceerigaabo,10.621822,47.36813,non-food,Exchange rate,USD/LCU,aggregate,Retail,SLS,8600
4/15/2023,Sanaag,Ceerigaabo,Ceerigaabo,10.621822,47.36813,non-food,Fuel (diesel),L,aggregate,Retail,SLS,8846.67
4/15/2023,Shabelle Dhexe,Balcad,Balcad,2.359260082,45.38964081,cereals and tubers,Maize (white),KG,aggregate,Retail,SOS,16986.67
